"","abb","year","est","std_err"
"751","NY",2001,-0.322002661301,0.298564823248178
"752","NY",2002,-0.1032038805112,0.282085494528043
"753","NY",2003,-0.114297310739005,0.303172326623323
"754","NY",2004,0.28742207449745,0.252659657029246
"755","NY",2005,0.428629086123,0.25358146547229
"756","NY",2006,0.520530992965,0.242217472933022
"757","NY",2007,0.87593249565,0.252227502972472
"758","NY",2008,1.0254819,0.247630460932374
"759","NY",2009,1.4076325955,0.255428832424979
"760","NY",2010,1.59391888,0.257699858216797
"761","NY",2011,1.789457638,0.288364008211031
"762","NY",2012,1.80351493,0.284450261085327
"763","NY",2013,1.810343416,0.270124702121902
"764","NY",2014,1.8097641455,0.273604594378343
"765","NY",2015,1.98403458,0.299506027359611
"766","NY",2016,1.98231083,0.277133631912079
"767","NY",2017,2.196614515,0.299204703515616
"768","NY",2018,2.201378045,0.281680184431349
"769","NY",2019,2.63204705,0.309570190992726
"770","NY",2020,2.648245645,0.324158514158945
"771","OH",1999,-0.627190090365,0.358751273671756
"772","OH",2000,-0.7075661588335,0.36574247688479
"773","OH",2001,-0.70693895883,0.374027678277836
"774","OH",2002,-0.71130934449,0.349978786268616
"775","OH",2003,-0.703900702785,0.353840559830929
"776","OH",2004,-0.7149203658385,0.367662200381742
"777","OH",2005,-0.71721435138,0.367789288895744
"778","OH",2006,-0.7226830861651,0.35498815048207
"779","OH",2007,-0.3168553556005,0.30141854038067
"780","OH",2008,0.41120723476,0.250295362712121
"781","OH",2009,0.4137486309695,0.251469299622266
"782","OH",2010,0.574682312305,0.234973270703754
"783","OH",2011,0.57559917172,0.251228928356969
"784","OH",2012,0.5865447933005,0.240827477855867
"785","OH",2013,0.58726094365,0.237944630391424
"786","OH",2014,0.597324911255,0.239200163065263
"787","OH",2015,0.59670056502,0.240661023878104
"788","OH",2016,0.588066590635,0.242968912006447
"789","OH",2017,0.579527604666,0.231171866888321
"790","OH",2018,0.581817073185,0.240207634874611
"791","OH",2019,0.5799169045055,0.245466115324542
"792","OH",2020,0.591448726432,0.245895012763356
"793","OK",1999,-1.096893934,0.448929417572053
"794","OK",2000,-1.1437996372,0.432752561777049
"795","OK",2001,-1.15714387664,0.448694232545996
"796","OK",2002,-1.14946529175,0.452976679303561
"797","OK",2003,-1.14310123745,0.43240909060967
"798","OK",2004,-1.1457477853,0.432964174307246
"799","OK",2005,-1.14202782955,0.413345486352215
"800","OK",2006,-1.15192658737,0.439459745706887
"801","OK",2007,-1.15430620535,0.449276314581491
"802","OK",2008,-0.5540736271975,0.339325519480415
"803","OK",2009,-0.19116634871455,0.2933097414215
"804","OK",2010,0.061009996264,0.245559319564398
"805","OK",2011,0.05881678067465,0.243199215587168
"806","OK",2012,0.1515691862074,0.237861533364052
"807","OK",2013,0.1474507940478,0.235363144279232
"808","OK",2014,0.1509208310518,0.241718514589516
"809","OK",2015,0.149914650495,0.243788002695437
"810","OK",2016,0.1531662412425,0.244915917751048
"811","OK",2017,0.209208086102,0.235918256393533
"812","OK",2018,0.2112789349975,0.241995142038193
"813","OK",2019,0.1597889867625,0.240469772665864
"814","OK",2020,0.1229156614855,0.253135667755794
"815","OR",1999,-0.2344079074555,0.310228354732436
"816","OR",2000,-0.1786664311931,0.303033675400716
"817","OR",2001,-0.176380883347,0.301828397697169
"818","OR",2002,-0.17217025098355,0.289122360288888
"819","OR",2003,0.01379991279575,0.273391786320647
"820","OR",2004,0.2030143385015,0.285358240930137
"821","OR",2005,0.201049982471,0.273224447045935
"822","OR",2006,0.339169808814,0.268696807658402
"823","OR",2007,0.835591352115,0.262153192765725
"824","OR",2008,1.0249483185,0.26068994922933
"825","OR",2009,1.271934116,0.250058123129392
"826","OR",2010,1.3999272625,0.256525613617626
"827","OR",2011,1.4355278575,0.245954168031217
"828","OR",2012,1.460155869,0.261305778911757
"829","OR",2013,1.479970598,0.245291967453461
"830","OR",2014,1.621283535,0.258298523723946
"831","OR",2015,1.7128438115,0.27100112883236
"832","OR",2016,1.8501454525,0.270849352265321
"833","OR",2017,1.87342645,0.289157256817432
"834","OR",2018,1.886878405,0.284050067465966
"835","OR",2019,1.86608215,0.29010150306232
"836","OR",2020,1.88190221,0.294551349674301
"837","PA",1999,-0.844264411975,0.407814299353318
"838","PA",2000,-0.91243692585,0.387592410487599
"839","PA",2001,-0.91661783509,0.403129831301726
"840","PA",2002,-0.914652565955,0.397815042879949
"841","PA",2003,-0.94627129814,0.40327236538573
"842","PA",2004,-0.26492699445205,0.311778600386906
"843","PA",2005,-0.2596647638705,0.284997663922417
"844","PA",2006,-0.08146294552595,0.279267205263907
"845","PA",2007,0.19857763716,0.269363035132158
"846","PA",2008,0.53358895326,0.23919894592229
"847","PA",2009,0.52834297666,0.246204024128839
"848","PA",2010,0.53057116395,0.24364870236809
"849","PA",2011,0.715976355175,0.238165783248965
"850","PA",2012,0.71889583869,0.247847217723924
"851","PA",2013,0.722675787855,0.24218692411925
"852","PA",2014,0.723291767,0.234082723277712
"853","PA",2015,0.720410498,0.236124899265549
"854","PA",2016,0.74513133035,0.240935490468501
"855","PA",2017,0.775742316465,0.233184471197793
"856","PA",2018,1.176648736,0.247734289782713
"857","PA",2019,1.323609732,0.250651349907022
"858","PA",2020,1.427848676,0.257392935328794
"859","RI",1999,-0.788931562455,0.364541215401691
"860","RI",2000,-0.8663009041,0.366790148392478
"861","RI",2001,-0.48309317595431,0.33561856417365
"862","RI",2002,-0.23810703795645,0.310245879826613
"863","RI",2003,-0.2346791829755,0.302401685854066
"864","RI",2004,0.0868477054495,0.259199257940397
"865","RI",2005,0.341196627905,0.250081128651075
"866","RI",2006,0.592891681408,0.25123238059867
"867","RI",2007,0.7572084229,0.244581951553378
"868","RI",2008,0.7442159189,0.244951948781146
"869","RI",2009,1.1389098885,0.238224242401688
"870","RI",2010,1.4276616025,0.262163611810549
"871","RI",2011,1.4699930125,0.259538337307367
"872","RI",2012,1.5220177655,0.266278876498778
"873","RI",2013,1.5599915535,0.248938190913395
"874","RI",2014,1.780602535,0.27911101891732
"875","RI",2015,1.9628929635,0.289788036379065
"876","RI",2016,2.106471505,0.305132931194643
"877","RI",2017,2.1646682735,0.288062328409405
"878","RI",2018,2.179497165,0.286967756090699
"879","RI",2019,2.188318865,0.308185910696348
"880","RI",2020,2.213208835,0.303794860612322
"881","SC",1999,-1.4515859419,0.537789429708411
"882","SC",2000,-1.481249011,0.518324063525335
"883","SC",2001,-1.4814046665,0.488123428768167
"884","SC",2002,-1.4949909245,0.495015705092424
"885","SC",2003,-1.4804971435,0.492324741157692
"886","SC",2004,-1.4840929465,0.501161908146481
"887","SC",2005,-1.4827698185,0.480025732535473
"888","SC",2006,-1.274083612,0.453216728357673
"889","SC",2007,-0.685792720794,0.36636165832025
"890","SC",2008,-0.1988506917197,0.288144364838887
"891","SC",2009,-0.19569721158215,0.299298378368425
"892","SC",2010,-0.0800971691955,0.263956268258932
"893","SC",2011,-0.08500091359,0.274763411347452
"894","SC",2012,-0.0896450212035,0.269179448115446
"895","SC",2013,-0.08640641489575,0.269128606916719
"896","SC",2014,0.1134653435117,0.232525336141142
"897","SC",2015,0.1044307160785,0.245575233147894
"898","SC",2016,0.11506878451195,0.252888110650623
"899","SC",2017,0.1126007286005,0.240100154776682
"900","SC",2018,0.112060454374,0.23408792850852
"901","SC",2019,0.157519603092,0.242164731821608
"902","SC",2020,0.255286923563,0.232505220174228
"903","SD",1999,-1.1040022603,0.448912030607537
"904","SD",2000,-1.163502754515,0.448881209142343
"905","SD",2001,-1.1546470925,0.426312500016615
"906","SD",2002,-1.172018022125,0.459796382752186
"907","SD",2003,-1.1508028874,0.417909256866393
"908","SD",2004,-1.16058738695,0.436406754100607
"909","SD",2005,-1.164952167,0.438233325120236
"910","SD",2006,-1.1670957002,0.460192498520999
"911","SD",2007,-1.16408814255,0.426625599150189
"912","SD",2008,-0.1531371945774,0.262384934051371
"913","SD",2009,-0.1246935205924,0.266843835159475
"914","SD",2010,-0.08800974827139,0.265137406800928
"915","SD",2011,-0.084956845091,0.26629978831292
"916","SD",2012,-0.089829298592,0.26690482787717
"917","SD",2013,-0.0816942766664,0.267535550155638
"918","SD",2014,-0.0845371232288,0.268579818528107
"919","SD",2015,-0.08513004333175,0.261444466044618
"920","SD",2016,-0.0853283650438,0.255771418375114
"921","SD",2017,-0.16754902928115,0.268268600393307
"922","SD",2018,-0.1598988708864,0.261193352153454
"923","SD",2019,-0.107026240291,0.27738946394307
"924","SD",2020,-0.08644382980125,0.257404272550178
"925","TN",1999,-1.4496056425,0.522835061169693
"926","TN",2000,-1.5031712365,0.496389402993322
"927","TN",2001,-1.500648257,0.493448781736993
"928","TN",2002,-1.49210833,0.48748064389523
"929","TN",2003,-1.497836835,0.478258237822105
"930","TN",2004,-1.4852644445,0.487212041411252
"931","TN",2005,-1.4918986349,0.51741371186837
"932","TN",2006,-1.5006927725,0.485335514695775
"933","TN",2007,-1.06284228205,0.431488035499367
"934","TN",2008,-0.8171348535,0.372972259428426
"935","TN",2009,-0.8239104383105,0.378439655805075
"936","TN",2010,-0.4754891277095,0.314565309127616
"937","TN",2011,-0.476223223369,0.324159002465509
"938","TN",2012,-0.4738511710145,0.31423457640085
"939","TN",2013,-0.4818964697091,0.309533787102593
"940","TN",2014,-0.4787420697025,0.340914021427258
"941","TN",2015,-0.3489519566652,0.30766555324495
"942","TN",2016,-0.34190099058635,0.309926658094087
"943","TN",2017,-0.31341238889625,0.291915068584372
"944","TN",2018,-0.3150937700805,0.284982704781978
"945","TN",2019,-0.461388657535,0.322683498255919
"946","TN",2020,-0.497036137555,0.303565833723004
"947","TX",1999,-0.4297332108715,0.356773906711636
"948","TX",2000,-0.2536352114355,0.307288969842014
"949","TX",2001,-0.12547143184605,0.27253482193806
"950","TX",2002,-0.1328751100195,0.292252709174091
"951","TX",2003,-0.1330964793415,0.294657187299137
"952","TX",2004,-0.026246320753,0.281242794437515
"953","TX",2005,-0.03566474139255,0.276812907961794
"954","TX",2006,-0.036401130899,0.283128030929505
"955","TX",2007,0.11401258520575,0.254654110088241
"956","TX",2008,0.1097901130785,0.24920407819984
"957","TX",2009,0.2167070731091,0.243168173731396
"958","TX",2010,0.212883117767,0.237957413353606
"959","TX",2011,0.2770555349305,0.247114824537038
"960","TX",2012,0.2821104986515,0.22647274865837
"961","TX",2013,0.382607198689,0.228126344209913
"962","TX",2014,0.3787595897305,0.236825887592749
"963","TX",2015,0.3893278843465,0.227886579875593
"964","TX",2016,0.386811769981,0.228007839049839
"965","TX",2017,0.433154930056,0.226528478071729
"966","TX",2018,0.441182478245,0.233711436629773
"967","TX",2019,0.4244388091,0.243537260909274
"968","TX",2020,0.417876622475,0.247134549842177
"969","UT",1999,-1.4683504336,0.51011935135057
"970","UT",2000,-1.511194096,0.494606548167941
"971","UT",2001,-1.2910993537,0.453067682616917
"972","UT",2002,-1.00169309085,0.407391606518043
"973","UT",2003,-0.9876762295,0.384137383635857
"974","UT",2004,-0.987929614655,0.394469150344822
"975","UT",2005,-0.99922785281,0.414890615478501
"976","UT",2006,-0.750164069594,0.384799940702418
"977","UT",2007,-0.497764186608975,0.320830634822595
"978","UT",2008,-0.1640450555785,0.278947791003061
"979","UT",2009,-0.160811249577,0.274263223784156
"980","UT",2010,-0.038177200018,0.263725091491066
"981","UT",2011,-0.0354321653225,0.261381210404667
"982","UT",2012,-0.037592390704,0.258573573228874
"983","UT",2013,0.1530596195295,0.241444891203883
"984","UT",2014,0.157761055313,0.243222979758301
"985","UT",2015,0.2084592810315,0.231633901270513
"986","UT",2016,0.2809550782805,0.230576444242247
"987","UT",2017,0.2705437148645,0.232004385178596
"988","UT",2018,0.27229460410895,0.23028718156827
"989","UT",2019,0.2309008347285,0.24629065916841
"990","UT",2020,0.2544199411285,0.231020005419083
"991","VA",1999,-0.6868150654,0.35876159126866
"992","VA",2000,-0.7528236748805,0.381398093063885
"993","VA",2001,-0.442595643635015,0.336118166185394
"994","VA",2002,-0.4554266067315,0.327978483325356
"995","VA",2003,-0.4482452238915,0.321326344496562
"996","VA",2004,-0.318769920194621,0.300636843948628
"997","VA",2005,-0.3217029181755,0.30840760165815
"998","VA",2006,-0.327472397254,0.314375409853126
"999","VA",2007,0.031177890364,0.254893650969459
"1000","VA",2008,0.3314308076995,0.240051029440618
"1001","VA",2009,0.5163895754785,0.230087948474064
"1002","VA",2010,0.5167544801,0.242814103592854
"1003","VA",2011,0.520508824281,0.22322939001575
"1004","VA",2012,0.5223379175415,0.247424770176382
"1005","VA",2013,0.522142774765,0.239841062537897
"1006","VA",2014,0.526684534025,0.233343405648879
"1007","VA",2015,0.52251901039,0.236925562401058
"1008","VA",2016,0.519189279665,0.23142210418104
"1009","VA",2017,0.58641074312,0.222692381034285
"1010","VA",2018,0.72781804305,0.231894101680247
"1011","VA",2019,0.72446966465,0.241961329165783
"1012","VA",2020,1.028159992,0.264256638811268
"1013","VT",1999,-0.675568241849,0.370092370532835
"1014","VT",2000,0.09382030137425,0.253879203390422
"1015","VT",2001,0.2312070679632,0.241031838056985
"1016","VT",2002,0.22639622214075,0.237836608307236
"1017","VT",2003,0.22204156460645,0.24016665227307
"1018","VT",2004,0.21828582538725,0.254057393287225
"1019","VT",2005,0.434369004085,0.235436698944255
"1020","VT",2006,0.69529779616,0.241578210852768
"1021","VT",2007,0.834733301875,0.233814125588966
"1022","VT",2008,0.9974247505,0.237255834967963
"1023","VT",2009,1.2870280165,0.235664840574312
"1024","VT",2010,1.2935970425,0.254432922012299
"1025","VT",2011,1.36974806,0.242616857608692
"1026","VT",2012,1.483055372,0.267971084015016
"1027","VT",2013,1.6147810125,0.278687307087462
"1028","VT",2014,1.621117134,0.267648824012835
"1029","VT",2015,1.8087716255,0.284839988919502
"1030","VT",2016,1.821859949,0.281307909443046
"1031","VT",2017,2.25834166,0.294540464044797
"1032","VT",2018,2.277378835,0.307763375124668
"1033","VT",2019,2.28232794,0.325348238915841
"1034","VT",2020,2.30630506,0.330575595450194
"1035","WA",1999,-0.972036472085,0.426298157262758
"1036","WA",2000,-0.8026152644,0.377741326276127
"1037","WA",2001,-0.6671842419125,0.367488994105061
"1038","WA",2002,-0.67002983394,0.361012743304979
"1039","WA",2003,-0.66234245033,0.349968676437768
"1040","WA",2004,-0.518664213375,0.346931927964677
"1041","WA",2005,-0.152715650813,0.291618656843969
"1042","WA",2006,0.4908658917735,0.248507118469659
"1043","WA",2007,1.0387661015,0.247974704947753
"1044","WA",2008,1.197169709,0.249008593259387
"1045","WA",2009,1.359947441,0.255445215598121
"1046","WA",2010,1.423448387,0.258207789095839
"1047","WA",2011,1.518294595,0.259709720644707
"1048","WA",2012,1.54893939,0.263016190374892
"1049","WA",2013,1.724879825,0.269524981744811
"1050","WA",2014,1.7226190185,0.267581382903762
"1051","WA",2015,1.723726066,0.270382623137523
"1052","WA",2016,1.9066160805,0.284424318847816
"1053","WA",2017,1.8117258875,0.270766047151494
"1054","WA",2018,1.818249185,0.270405147273904
"1055","WA",2019,1.96480559,0.292753977968464
"1056","WA",2020,2.201217995,0.306150719473836
"1057","WI",1999,-0.2545564658435,0.330626445102631
"1058","WI",2000,-0.3651742142375,0.310574945408326
"1059","WI",2001,-0.364778529922,0.31014632390641
"1060","WI",2002,-0.36694027983,0.308031849164834
"1061","WI",2003,-0.368692490989,0.318988694024437
"1062","WI",2004,-0.371388195544,0.331292972216806
"1063","WI",2005,-0.373451052794,0.325188439609076
"1064","WI",2006,0.085543773916,0.274475568370396
"1065","WI",2007,0.3095775988465,0.269989196542754
"1066","WI",2008,0.4595204523175,0.262764149491613
"1067","WI",2009,0.8925510215,0.245609158759681
"1068","WI",2010,1.1237488715,0.25346477895269
"1069","WI",2011,1.1241437255,0.24177759592188
"1070","WI",2012,1.1221982185,0.257118084568824
"1071","WI",2013,1.1197386835,0.240894566099143
"1072","WI",2014,1.130863247,0.240962426891341
"1073","WI",2015,1.136743088,0.246374030225442
"1074","WI",2016,1.1350652335,0.250138313109149
"1075","WI",2017,1.2203706625,0.237960713959182
"1076","WI",2018,1.209069713,0.238391124904954
"1077","WI",2019,1.1484692785,0.259325359216048
"1078","WI",2020,1.154729673,0.250831884527809
"1079","WV",1999,-1.4633635473,0.520468238717305
"1080","WV",2000,-1.5148158865,0.507996145181365
"1081","WV",2001,-1.4943856559,0.499045130584681
"1082","WV",2002,-1.51982326,0.510415056176688
"1083","WV",2003,-1.5274768061,0.49171291549267
"1084","WV",2004,-1.52171847115,0.492863276018972
"1085","WV",2005,-1.513174095,0.510310726519516
"1086","WV",2006,-1.1649456163,0.434824875156023
"1087","WV",2007,-0.839661666705,0.397613281712348
"1088","WV",2008,-0.825243299305,0.361232886019021
"1089","WV",2009,-0.52342468070105,0.345521169821337
"1090","WV",2010,-0.511505944696,0.3476374410852
"1091","WV",2011,-0.51050136554,0.327361962766632
"1092","WV",2012,-0.346740076976,0.298976875395978
"1093","WV",2013,-0.231779282717,0.294342109758896
"1094","WV",2014,-0.232144576121,0.299008837707049
"1095","WV",2015,-0.475884432479,0.324718640330826
"1096","WV",2016,-0.480876053335,0.338474014342584
"1097","WV",2017,-0.56669843719,0.327039798214808
"1098","WV",2018,-0.572164895608,0.327987901774821
"1099","WV",2019,-0.770195944525,0.372640934896317
"1100","WV",2020,-0.7175395579415,0.359243285615371
"1101","WY",1999,-1.4062513495,0.503042958862498
"1102","WY",2000,-1.47537820355,0.499407030759716
"1103","WY",2001,-1.13911166175,0.438388295115664
"1104","WY",2002,-1.1344257648,0.421255773187616
"1105","WY",2003,-1.14306468985,0.43458633214081
"1106","WY",2004,-1.151728578185,0.441211455594682
"1107","WY",2005,-1.13598182675,0.432695160307833
"1108","WY",2006,-1.135694248735,0.455626742798533
"1109","WY",2007,-0.79455228055,0.372305226130752
"1110","WY",2008,-0.7984355189915,0.364092005190217
"1111","WY",2009,-0.80116505159,0.366164496651137
"1112","WY",2010,-0.80097519866,0.372982106574559
"1113","WY",2011,-0.80259412295,0.369533501889537
"1114","WY",2012,-0.5418363752215,0.333356228894781
"1115","WY",2013,-0.55125378482,0.357562245053937
"1116","WY",2014,-0.547722830135,0.326540383195839
"1117","WY",2015,-0.5486377289105,0.328820177097689
"1118","WY",2016,-0.4479292383375,0.328222199147791
"1119","WY",2017,-0.528083231199,0.324587851077961
"1120","WY",2018,-0.5310378722015,0.330079628169813
"1121","WY",2019,-0.73685424775,0.388130562798998
"1122","WY",2020,-0.67689114344,0.355920596662616
